,File Name,Tempo,RMS max,RMS min,RMS mean,RMS median,Spectrogram max,Spectrogram mean,mfccs max,mfccs min,mfccs mean,chromagram min,chromagram mean,NumberStrongNote0.5&0.7,NumberWeakNote0.2&0.3,Boss Power,Mean TimePattern,Label
243,country.00043.wav,135.99917763157896,0.21530731,0.03331046,0.094972506,0.09294467,543.53955,2.043973,153.19452,-264.38123,-0.32702884,0.0045117377,0.4031196,1873,3314,1404919,0.1288886050376496,country
244,country.00044.wav,78.30255681818181,0.25396824,0.028267108,0.11364318,0.10728609,654.13403,3.1361208,207.57468,-372.89688,0.92485774,0.0044094156,0.3600969,445,1460,1700941,0.14429883117408757,country
245,country.00045.wav,78.30255681818181,0.27886918,0.031064035,0.14658697,0.14586355,1647.6128,4.6688957,144.30315,-257.82312,0.256147,0.0023119608,0.3455366,1754,3260,1794701,0.15433115045283807,country
246,country.00046.wav,78.30255681818181,0.1842439,0.03385243,0.10329493,0.10209098,294.69263,2.1787803,164.24109,-266.58136,-2.3261254,0.005272007,0.37417582,1200,3138,1237551,0.16134125363194132,country
247,country.00047.wav,151.99908088235293,0.18287842,0.028397124,0.09062656,0.08484987,687.6754,1.8683397,177.79652,-294.5821,-4.6710052,0.0038504207,0.31027132,1266,2426,1009006,0.17745829207476865,country
248,country.00048.wav,117.45383522727273,0.2733713,0.0049605463,0.11688875,0.1136503,1310.9897,3.6153035,180.602,-488.50125,-2.2895343,0.0008324239,0.31120387,1322,2843,1750072,0.17477300572567148,country
249,country.00049.wav,112.34714673913044,0.25150892,0.058061782,0.14351887,0.1485998,1162.4437,4.895531,197.39609,-221.68503,-1.7321112,0.0016445495,0.32388186,970,2409,1292149,0.15042413712295613,country
250,country.00050.wav,117.45383522727273,0.17897329,0.033583578,0.10936974,0.11005427,423.62552,2.9130263,198.59198,-282.27402,0.6358626,0.0018302351,0.35114315,679,2392,1868908,0.1124311158923685,country
251,country.00051.wav,64.599609375,0.16708982,0.017435681,0.09030824,0.091454096,441.9799,2.0529199,188.26584,-354.9801,-5.2383018,0.0016768929,0.27465072,406,1229,1256483,0.15693307979897453,country
252,country.00052.wav,71.77734375,0.13808939,0.015345506,0.06949131,0.06833103,268.79016,1.2199032,200.2194,-423.8649,-1.2335631,0.0010493199,0.3289262,443,1299,1112591,0.162081498422334,country
253,country.00053.wav,89.10290948275862,0.22810878,0.05630549,0.1335271,0.13145576,618.1918,4.1054606,157.16782,-238.63095,0.7721986,0.005212151,0.3733923,1177,2859,2237528,0.15869039194992135,country
254,country.00054.wav,75.99954044117646,0.1920533,0.0274478,0.10427781,0.10007348,469.37585,2.7134407,189.2196,-284.82034,0.022864006,0.002173967,0.31272689,451,1762,1488026,0.15058133950525907,country
255,country.00055.wav,129.19921875,0.25676996,0.06891055,0.1549709,0.15441275,827.7762,5.691536,185.59988,-180.8186,2.8936193,0.0044990154,0.35711694,766,3068,2574774,0.145829653425458,country
256,country.00056.wav,80.74951171875,0.23995306,0.052936323,0.13616844,0.12644961,709.154,4.6566896,186.45767,-321.87772,1.0629972,0.0035291067,0.31912956,439,1496,1945273,0.16963691415602095,country
257,country.00057.wav,67.99958881578948,0.27513102,0.01972681,0.13006952,0.12399788,901.4783,4.2398143,176.8652,-335.94995,-2.070528,0.0009963709,0.31506595,468,1781,1708364,0.18108404076946516,country
258,country.00058.wav,112.34714673913044,0.29990765,0.0519843,0.16378078,0.16087435,1460.9714,6.6619515,189.1773,-282.21472,2.9392712,0.0018155567,0.34823006,732,2517,2608113,0.11070502702280545,country
259,country.00059.wav,135.99917763157896,0.2682413,0.037097473,0.14542289,0.14187911,1138.9673,5.4099007,214.29459,-443.14572,1.324804,0.0024971017,0.28437814,431,1434,1930852,0.12378037550793726,country
260,country.00060.wav,69.83741554054055,0.27850103,0.053872712,0.14097315,0.1344563,1081.2755,5.0313363,195.86844,-322.5926,2.6012545,0.003440193,0.3421015,170,995,2088248,0.11544870396526209,country
261,country.00061.wav,60.09265988372093,0.23544134,0.025359046,0.1072092,0.10266179,410.5735,2.9792383,214.96967,-377.32312,-0.22163638,0.0032791488,0.3145773,446,1264,1387865,0.13709981591815698,country
262,country.00062.wav,172.265625,0.22987789,0.024807174,0.13012476,0.12837899,737.85016,4.049631,159.18951,-243.8744,1.3849777,0.003752888,0.39030823,981,3198,2060245,0.1545223721040051,country
263,country.00063.wav,83.35433467741936,0.30126527,0.012536943,0.1314034,0.12218272,1786.2135,4.5215216,205.85187,-389.04623,1.407144,0.0015097376,0.3339356,531,2212,2578883,0.10157730487171007,country
264,country.00064.wav,66.25600961538461,0.16694063,0.0152950855,0.08254984,0.08431671,468.72626,1.7927142,196.00238,-400.75888,-3.3512323,0.0006806069,0.2634866,479,1320,947962,0.1941552325419961,country
265,country.00065.wav,123.046875,0.29771623,0.019675247,0.11052865,0.09415551,1626.1582,3.7283216,225.82355,-397.35483,-5.7943597,0.0006641089,0.28278357,621,1266,1175172,0.1434135338843728,country
266,country.00066.wav,112.34714673913044,0.28637996,0.06622881,0.13644499,0.13503046,1161.2334,3.9996502,203.07457,-220.6385,1.6522012,0.0039841817,0.32066837,805,2873,1917208,0.13696702156325494,country
267,country.00067.wav,64.599609375,0.18982428,0.008712079,0.055416528,0.04438253,397.739,1.0023962,223.32098,-479.87958,-6.6118493,0.0017588579,0.32132056,531,1443,878692,0.12927726582213844,country
268,country.00068.wav,172.265625,0.21427894,0.015529445,0.0834524,0.07623695,717.74457,1.9911968,217.367,-346.99924,-3.4176269,0.0017219593,0.3492893,699,2055,1485559,0.15637860478733126,country
269,country.00069.wav,112.34714673913044,0.29398334,0.014065746,0.08714103,0.07355006,1212.6927,2.2479067,213.95578,-325.27826,-0.7189926,0.0026436278,0.3521479,577,1716,1788461,0.19633717927095198,country
270,country.00070.wav,112.34714673913044,0.3345997,0.036298696,0.14430228,0.1368251,2352.8718,5.0158243,194.50778,-275.48148,0.89561373,0.0020185036,0.36519969,1148,3315,2307655,0.16828997947935145,country
271,country.00071.wav,143.5546875,0.34085542,0.025616039,0.11837015,0.104929365,2366.8557,3.9175088,224.65887,-344.82663,-8.014423,0.0014582744,0.29263455,818,1721,898488,0.18192413073321104,country
272,country.00072.wav,151.99908088235293,0.28769553,0.013714854,0.15660793,0.15467165,1060.3304,5.9280524,188.59836,-275.17957,-0.30532268,0.0029315932,0.3450435,998,2648,2235636,0.17546445239512748,country
273,country.00073.wav,151.99908088235293,0.23094791,0.03296613,0.09581993,0.08569126,791.6076,2.361807,205.65558,-286.3506,-2.4021654,0.0059240926,0.37485817,787,2028,1582674,0.15467355308315056,country
274,country.00074.wav,135.99917763157896,0.26521385,0.007565081,0.08229554,0.07214959,978.5429,2.0312307,189.63327,-419.802,-5.561434,0.0031644758,0.35499328,640,1916,1333547,0.1796980388461605,country
275,country.00075.wav,95.703125,0.36310777,0.04009891,0.17967275,0.17164691,2249.951,7.3650866,159.48618,-240.72394,3.8464065,0.0047297436,0.37187588,1298,2630,3299101,0.1765587926073457,country
276,country.00076.wav,143.5546875,0.2769278,0.023104448,0.12828696,0.11679794,691.8911,4.0173373,264.07275,-370.65024,-3.2218208,0.0019043463,0.29725638,729,2259,1544641,0.1325163659240073,country
277,country.00077.wav,184.5703125,0.2456612,0.042320654,0.13141257,0.12650524,708.12976,4.071239,213.84909,-248.71185,-1.0723217,0.0027447557,0.3373224,1166,2923,1388882,0.1853193303890803,country
278,country.00078.wav,66.25600961538461,0.25069168,0.0048022135,0.043314192,0.032692965,684.9448,0.64888346,220.65997,-420.33588,-4.67249,0.0029569673,0.3762129,392,1479,814321,0.1823071052475522,country
279,country.00079.wav,80.74951171875,0.25008196,0.03732782,0.11524875,0.10874038,870.36,3.3705451,251.42459,-372.48697,-4.839882,0.0013832164,0.31031382,936,1275,1227779,0.15016527537675897,country
280,country.00080.wav,99.38401442307692,0.28350672,0.050608315,0.15319121,0.1522368,903.4857,5.525089,190.16841,-252.08672,2.1994996,0.0059820088,0.38728356,847,3130,2810835,0.13661834459891362,country
281,country.00081.wav,89.10290948275862,0.30452752,0.05413216,0.16783096,0.16183174,1805.0847,6.7909403,179.81921,-232.16824,2.1527789,0.0044818185,0.37864348,1078,3505,2651649,0.1383894274488903,country
282,country.00082.wav,117.45383522727273,0.2954919,0.03078986,0.16648406,0.16379096,1129.4888,6.508523,160.2066,-233.44186,1.9964291,0.0048548505,0.3858902,1633,3399,2681440,0.15809159258452374,country
283,country.00083.wav,143.5546875,0.27252114,0.042354833,0.1310126,0.12654537,1058.9587,4.288887,218.66553,-349.90347,1.0581963,0.0044518565,0.31846547,474,1632,1575313,0.17028163542321054,country
284,country.00084.wav,86.1328125,0.3856605,0.051303353,0.18060894,0.17584594,2358.8647,7.8644238,171.45764,-230.35777,0.73038554,0.0033659553,0.31969607,1033,2795,2548622,0.1546265245884767,country
285,country.00085.wav,73.828125,0.2530625,0.061287697,0.13540727,0.12483964,1038.0392,4.3974276,175.6229,-299.97156,2.1292121,0.0013764363,0.33792004,287,1535,1612201,0.14780222117452818,country
286,country.00086.wav,117.45383522727273,0.261332,0.017578136,0.13355477,0.13536617,891.38196,4.3386464,193.66292,-323.4395,0.91460115,0.0020352954,0.37219495,1233,3284,2563717,0.15114659868141142,country
287,country.00087.wav,143.5546875,0.2935876,0.020767769,0.10857797,0.09725829,958.95496,3.1639423,184.37212,-368.035,-2.9359176,0.0018437307,0.32857192,624,1627,1401142,0.18715291849552507,country
288,country.00088.wav,103.359375,0.32601982,0.029779442,0.15261815,0.14413612,1803.0088,5.850806,172.19836,-267.44308,2.9351897,0.0021206674,0.35365322,497,2153,2285446,0.1413793875028182,country
289,country.00089.wav,143.5546875,0.25647685,0.019224068,0.10463604,0.09536294,808.6007,2.992413,192.9798,-385.0205,-0.99190384,0.0026890745,0.3221738,433,1372,1429060,0.1555228667984872,country
290,country.00090.wav,135.99917763157896,0.31217346,0.031154387,0.14736076,0.14410144,1404.2925,5.2063007,179.58018,-232.2379,1.8438189,0.0063157305,0.3713997,1231,3156,2565628,0.13897159712730364,country
291,country.00091.wav,117.45383522727273,0.24636823,0.015166552,0.08944597,0.08748177,882.7301,2.175049,186.40427,-406.06335,-2.9153538,0.0015979005,0.3534596,595,1434,1328619,0.15864011175441978,country
292,country.00092.wav,161.4990234375,0.26107678,0.07176529,0.176431,0.17657031,1021.72925,6.67425,129.15155,-134.48195,3.1482975,0.006076886,0.37044108,1817,3311,2854775,0.15692449967239402,country
293,country.00093.wav,86.1328125,0.19731833,0.010353404,0.09251183,0.0938233,850.1128,2.3132555,178.97858,-448.04065,-8.505459,0.0010956832,0.25101602,759,1426,762781,0.18358381193747791,country
294,country.00094.wav,112.34714673913044,0.38567582,0.07799602,0.20668623,0.20110278,1820.021,10.327188,193.00262,-242.27144,3.4372041,0.004967877,0.36671874,501,2395,3632677,0.157112250441638,country
295,country.00095.wav,89.10290948275862,0.35251462,0.038048957,0.17527841,0.17799751,3364.4612,7.992705,187.67487,-264.5056,1.1280172,0.0021282907,0.32885525,677,2101,3062287,0.12802050363547016,country
296,country.00096.wav,117.45383522727273,0.37673247,0.077853024,0.21801743,0.21224129,1843.8308,10.636811,177.95547,-217.37292,4.845972,0.0040632254,0.3257571,825,2401,2980124,0.1657808264473759,country
297,country.00097.wav,112.34714673913044,0.30139953,0.039447565,0.1530273,0.1556314,1250.481,5.7197094,188.06268,-321.64743,2.2850819,0.001461166,0.34804404,256,1166,2291218,0.15382037393697334,country
298,country.00098.wav,117.45383522727273,0.35308078,0.041683614,0.17621148,0.17425673,2316.384,7.874997,181.73715,-287.65356,-0.2510039,0.0010394233,0.27104354,496,1795,2688724,0.16474959525348554,country
299,country.00099.wav,143.5546875,0.3916586,0.07075236,0.22070146,0.21657768,2350.638,11.28795,163.81769,-198.26357,3.1343973,0.0015850639,0.38091904,1482,3123,3575470,0.1552841714581797,country
300,disco.00000.wav,117.45383522727273,0.2695881,0.01356204,0.14208542,0.15006012,1337.1082,5.433215,178.26678,-304.8029,0.5960566,0.0027100455,0.44557777,1563,2838,3182768,0.11875986750246788,disco
301,disco.00001.wav,117.45383522727273,0.30205235,0.07991727,0.17707454,0.1713777,1217.2451,6.117801,118.604774,-124.84154,3.979555,0.0020990784,0.41056672,1695,3339,2840029,0.1890004609200447,disco
302,disco.00002.wav,92.28515625,0.28576982,0.04988686,0.1612736,0.14886332,2007.3726,6.0393863,107.81662,-183.18457,1.8051378,0.0046664462,0.41199332,2773,2485,2532801,0.16254365942628501,disco
303,disco.00003.wav,129.19921875,0.28501272,0.067347825,0.19629128,0.20276543,1484.1184,8.133482,131.36172,-230.70782,6.4262366,0.018226648,0.4951672,1565,3116,4129273,0.16082107510867802,disco
304,disco.00004.wav,123.046875,0.26425645,0.0200757,0.11454933,0.100865774,913.0216,3.4385233,113.19191,-214.19482,-0.1172504,0.0042863186,0.38212395,1967,3424,2392423,0.16520988847811677,disco
305,disco.00005.wav,107.666015625,0.335658,0.055173278,0.20679496,0.21031362,1378.5715,9.092317,155.69391,-164.70364,4.888489,0.0057116314,0.44803378,2307,3132,3821960,0.17655006745749585,disco
306,disco.00006.wav,123.046875,0.30609882,0.044504534,0.19189338,0.18845122,1306.0023,7.6651607,128.54132,-147.93279,3.3215516,0.015071027,0.4740417,1828,3197,3405612,0.2029069340700507,disco
307,disco.00007.wav,129.19921875,0.3304655,0.042180434,0.15957549,0.13740109,1978.3385,6.1674047,138.46852,-197.6486,2.8642359,0.007756467,0.43158323,2326,3199,1954408,0.1411950328962773,disco
308,disco.00008.wav,123.046875,0.3791646,0.030928882,0.19048811,0.18526217,2701.8179,7.991975,123.37636,-161.7002,3.1796267,0.004756686,0.45429057,2132,3333,3751423,0.1767959913433185,disco
309,disco.00009.wav,129.19921875,0.2389491,0.026943637,0.11894341,0.11689723,387.45932,2.7894766,142.80206,-277.21896,-0.87820894,0.009380547,0.44217622,1730,3495,1721964,0.12914609468100663,disco
310,disco.00010.wav,107.666015625,0.36443123,0.0553664,0.23285724,0.2409545,2313.6934,11.462907,116.26268,-141.42668,6.2378807,0.0039357045,0.4376821,3133,2320,4431642,0.19540993001228432,disco
311,disco.00011.wav,95.703125,0.36310917,0.054206233,0.18884107,0.19222552,1080.064,8.045265,127.4301,-171.7777,1.6278504,0.0028032798,0.3735347,1427,3010,3241297,0.15979039854809876,disco
312,disco.00012.wav,112.34714673913044,0.28967637,0.031704687,0.1755619,0.1862872,1542.0924,7.0073385,154.8901,-270.36993,4.639031,0.001255331,0.42836955,2426,3179,3381973,0.1518409215726004,disco
313,disco.00013.wav,184.5703125,0.27194792,0.032102767,0.17077067,0.17280512,1632.0671,6.552853,136.90875,-252.08794,2.2556562,0.013176571,0.42159122,2466,3191,3256561,0.17786754121087306,disco
314,disco.00014.wav,103.359375,0.2624224,0.09647414,0.17372327,0.17166981,1018.0768,6.323336,131.70773,-126.33731,3.0276737,0.0108336015,0.43621334,1755,3117,3072051,0.18448169814532867,disco
315,disco.00015.wav,123.046875,0.34163144,0.07103472,0.21586056,0.21166763,3412.1243,10.921509,224.06807,-213.28131,3.1041708,0.0064903465,0.41476554,1910,3296,3045796,0.14540637011333096,disco
316,disco.00016.wav,123.046875,0.31046683,0.066604055,0.20567748,0.20579597,1335.4525,9.382157,178.06244,-169.09122,5.367668,0.0073855747,0.4351562,1478,3376,4058505,0.1645187530228106,disco
317,disco.00017.wav,123.046875,0.27155408,0.042303987,0.116038404,0.09566432,1511.2144,3.7168486,179.1887,-256.28076,-1.9163768,0.011680935,0.4045441,1572,3748,2355011,0.1336514705552896,disco
318,disco.00018.wav,123.046875,0.27709755,0.018582396,0.1387322,0.1373522,1285.6423,4.381314,141.8121,-315.20697,2.3361323,0.0015759999,0.37013212,2211,3203,1766573,0.12108171085274615,disco
319,disco.00019.wav,117.45383522727273,0.31760463,0.023145922,0.1469729,0.1445139,1572.2118,4.9468455,205.6063,-369.81268,2.124306,0.0035875188,0.44504824,2675,2889,2563813,0.11312145077919113,disco
320,disco.00020.wav,161.4990234375,0.19695479,0.029172039,0.12454408,0.12737368,572.8844,3.5083585,215.59154,-334.9395,-0.3052,0.0015164226,0.34255823,1750,3210,2059859,0.16446191908174684,disco
321,disco.00021.wav,107.666015625,0.2601395,0.033497814,0.111359596,0.10204521,1030.7711,3.1510398,141.65219,-222.27118,-0.19115463,0.00088458037,0.40129316,1681,2544,1939935,0.13710725684794783,disco
322,disco.00022.wav,123.046875,0.30514252,0.03218678,0.13684142,0.11691678,2677.4844,4.9160566,120.95534,-222.58102,1.1520575,0.0087752,0.43538973,2294,3249,3085925,0.14791302838096113,disco
323,disco.00023.wav,112.34714673913044,0.32584202,0.017507197,0.17817323,0.17877457,1899.7345,6.852019,154.29018,-234.09686,2.3726432,0.0030391628,0.43539393,2625,2539,2617436,0.12938033633593327,disco
324,disco.00024.wav,129.19921875,0.30305707,0.03800075,0.14292744,0.12895694,2045.9429,5.240551,164.43146,-211.85733,0.20552267,0.004710035,0.37273753,2272,2726,2744249,0.15617702874999254,disco
325,disco.00025.wav,123.046875,0.2717513,0.020009268,0.10787889,0.09681772,1213.9729,3.362815,174.6387,-325.41553,-4.339287,0.00021514433,0.35795805,1448,3197,1736391,0.11256796217889625,disco
326,disco.00026.wav,117.45383522727273,0.24425255,0.028875945,0.14299113,0.14312865,1489.1375,4.667172,141.58398,-237.62616,2.972914,0.0043998696,0.40120935,2307,3131,2395277,0.13735753485651808,disco
327,disco.00027.wav,112.34714673913044,0.2718559,0.005917899,0.115590945,0.11356657,1089.6671,3.7461016,166.61334,-424.48666,2.7405016,0.0023301956,0.48542,2122,3016,3148571,0.13385047951229578,disco
328,disco.00028.wav,123.046875,0.32301435,0.07481419,0.17249633,0.15894692,2065.0327,6.378897,108.329926,-165.09795,4.400787,0.01065386,0.4831137,2742,2805,3400980,0.15551152155791945,disco
329,disco.00029.wav,103.359375,0.29333386,0.02327428,0.14753455,0.13815403,1299.2483,5.149389,134.01068,-204.9542,0.27314594,0.0020424007,0.38404918,2211,3287,2510438,0.1602092446651462,disco
330,disco.00030.wav,135.99917763157896,0.3291663,0.043636844,0.16993791,0.15729408,2519.562,7.1417494,154.0979,-194.53882,2.0802932,0.010110692,0.45011917,1485,3193,3741811,0.16099350129509302,disco
331,disco.00031.wav,123.046875,0.28465977,0.01932423,0.11573668,0.10641461,1219.6506,3.0000002,109.31734,-224.35785,-0.7908066,0.0038940965,0.4171802,1707,3225,1702111,0.14842999898951412,disco
332,disco.00032.wav,112.34714673913044,0.3154734,0.011878291,0.11106248,0.097550415,1409.4592,3.4724958,198.85364,-337.44418,-2.4162834,0.0020678558,0.3684095,1420,2672,2524463,0.09809418269209563,disco
333,disco.00033.wav,129.19921875,0.2510233,0.048508707,0.15692227,0.15996116,667.80554,5.2488613,172.68295,-234.5717,5.127501,0.00657988,0.39188674,932,3510,2649207,0.1582430433578618,disco
334,disco.00034.wav,129.19921875,0.26256514,0.030559612,0.122863606,0.11282594,1073.8768,3.4256449,90.54376,-205.18146,-0.16374117,0.0044326447,0.3576883,2046,3104,1579728,0.21401940666916772,disco
335,disco.00035.wav,123.046875,0.34165928,0.034708653,0.15245456,0.13806391,2337.2478,5.751039,130.6165,-213.33464,0.7997685,0.004005563,0.4025388,2281,3184,3081970,0.16273910646450732,disco
336,disco.00036.wav,135.99917763157896,0.31055394,0.06722343,0.17306404,0.1598357,1483.5869,6.5206575,121.14871,-141.79439,4.5015635,0.012977287,0.4347791,2933,2737,2669085,0.14322570861624437,disco
337,disco.00037.wav,129.19921875,0.31973606,0.044912033,0.16394664,0.15038219,2905.3652,5.952051,122.08349,-218.06477,4.6418924,0.008636126,0.45445886,1930,3448,3299813,0.16129673122127836,disco
338,disco.00038.wav,123.046875,0.22538052,0.02243064,0.11308772,0.11052145,645.4102,2.9063976,109.08601,-218.18636,-1.2739985,0.0023478002,0.37060228,1520,3283,1838519,0.1694865587061384,disco
339,disco.00039.wav,112.34714673913044,0.23214087,0.037388008,0.12429802,0.119910784,780.1135,3.5576966,175.10252,-265.198,2.9013035,0.0059819845,0.34106076,1338,3542,2170698,0.14543122876397846,disco
340,disco.00040.wav,135.99917763157896,0.33070537,0.02344791,0.1451297,0.12300189,2687.6377,5.716427,153.03644,-261.18054,2.8414643,0.009087504,0.42082047,3263,2846,2144544,0.13677370728035254,disco
341,disco.00041.wav,161.4990234375,0.34659994,0.051867463,0.17539127,0.16409653,3235.0757,7.9460535,182.65356,-294.19135,1.6316183,0.0023680783,0.35568023,1118,2362,2558521,0.11847135909500194,disco
342,disco.00042.wav,103.359375,0.23949458,0.031346824,0.13595319,0.13361193,844.3044,4.0897965,182.6385,-272.7032,1.3179393,0.004519782,0.39404586,1393,3421,2054181,0.1714681135980521,disco
343,disco.00043.wav,129.19921875,0.28779516,0.034769595,0.17365672,0.17029373,1730.6981,6.7550874,190.6178,-333.09363,4.0009494,0.0013522988,0.4201968,1904,3473,3552821,0.14659925432170454,disco
344,disco.00044.wav,123.046875,0.2867166,0.038408715,0.1488845,0.1449423,1124.9692,5.210516,217.51955,-240.64648,-0.9698425,0.0020018225,0.36688584,1362,3365,2010928,0.13620769571442906,disco
345,disco.00045.wav,123.046875,0.26270324,0.05511107,0.13538006,0.1228898,1292.0227,4.606412,201.9032,-276.03662,1.4851884,0.006263621,0.40729582,2593,3135,2389237,0.13571823590915694,disco
346,disco.00046.wav,123.046875,0.24437097,0.023137731,0.11295763,0.1032306,1022.5312,3.3204503,161.60733,-304.24115,0.13624549,0.0010341826,0.37654734,2132,3247,2351702,0.13237490134947544,disco
347,disco.00047.wav,123.046875,0.17434506,0.005792986,0.046983007,0.037342846,501.5913,0.6578221,171.0015,-410.32254,-12.544899,0.00042533202,0.2205651,699,1727,126926,0.24900484596993672,disco
348,disco.00048.wav,99.38401442307692,0.21812822,0.012573921,0.11226138,0.10955766,1064.7367,2.7248912,136.70013,-306.51956,0.47690314,0.0020837253,0.4097578,1437,3098,1959415,0.15324584534765287,disco
349,disco.00049.wav,123.046875,0.42823744,0.0159544,0.20944752,0.20810272,2942.7952,10.591985,176.48509,-237.98593,2.4495115,0.008128701,0.42124674,1158,2895,3804520,0.12161972707969182,disco
350,disco.00050.wav,107.666015625,0.2648496,0.05477287,0.15894556,0.16060479,954.696,5.5150557,165.56175,-174.89294,3.8850276,0.024237022,0.45113242,1913,3535,2603935,0.16423216793514114,disco
351,disco.00051.wav,107.666015625,0.21523365,0.034407992,0.10630639,0.10157498,462.94537,2.4160197,147.08943,-208.87534,1.2910078,0.02744292,0.46042803,1950,3519,1681338,0.14763300952890418,disco
352,disco.00052.wav,123.046875,0.28255308,0.034337506,0.1252895,0.12214569,504.69833,3.175231,138.28723,-241.7341,-1.7074976,0.0050395015,0.416339,2369,2926,1636816,0.17849096980390003,disco
353,disco.00053.wav,135.99917763157896,0.36805174,0.012888992,0.172544,0.17240171,3265.7124,7.4791055,198.82712,-469.76956,4.1484675,0.011417466,0.46783406,2824,2655,4241435,0.12764693649023312,disco
354,disco.00054.wav,112.34714673913044,0.11666409,0.004595179,0.052147932,0.048206657,348.96094,0.7434382,152.50583,-423.78345,-5.358778,0.0014317682,0.40131727,2247,2864,1153773,0.14154844952436216,disco
355,disco.00055.wav,129.19921875,0.24651252,0.03933796,0.12146718,0.116195716,908.0978,3.3505368,172.48203,-242.6755,3.2754354,0.0059244335,0.46316418,1506,3143,2407694,0.14346777487036494,disco
356,disco.00056.wav,89.10290948275862,0.16520622,0.009622488,0.07617771,0.07271038,366.03864,1.514656,204.65279,-361.21353,-0.6773512,0.0018046952,0.35841092,1764,3236,1693870,0.1346765130786462,disco
357,disco.00057.wav,117.45383522727273,0.1353255,0.016550953,0.07616043,0.0764933,227.60547,1.3914338,169.89938,-307.69135,-2.055961,0.00710264,0.37011018,1714,3323,968524,0.13116950145122755,disco
358,disco.00058.wav,129.19921875,0.27645305,0.02343221,0.122181386,0.11615389,938.5124,3.6928833,162.3114,-285.82266,1.0219767,0.0030717598,0.41732,2052,3437,2609067,0.1236002023246433,disco
359,disco.00059.wav,123.046875,0.26168278,0.019720616,0.116905145,0.10819147,1002.5822,3.516799,209.64409,-288.7629,0.9041465,0.0016133927,0.40379235,1888,3589,1946995,0.10230547704665433,disco
360,disco.00060.wav,129.19921875,0.21380326,0.031589072,0.11445442,0.10909428,539.5848,3.1951044,189.9856,-279.51288,1.6708103,0.0043853414,0.43490425,1113,3243,2453629,0.13292707202751355,disco
361,disco.00061.wav,123.046875,0.44146538,0.027468342,0.1843397,0.16155362,4417.3643,9.517279,167.64908,-346.92798,0.28856286,0.00084497716,0.32330355,1324,3043,4243169,0.1206305650569304,disco
362,disco.00062.wav,107.666015625,0.43576494,0.011892484,0.15107872,0.1297537,4484.338,6.5293684,144.92784,-326.0847,2.2575467,0.0023129184,0.42698526,2115,3134,3733913,0.12621822123444618,disco
363,disco.00063.wav,129.19921875,0.55241495,0.11988302,0.29373232,0.24258858,6995.926,22.514452,143.24281,-204.19408,8.42716,0.03832853,0.54808533,5340,1060,6058179,0.12397257148795172,disco
364,disco.00064.wav,123.046875,0.1999742,0.00957766,0.0921835,0.08678918,710.4729,2.0746508,190.49835,-457.92795,1.1668289,0.0011690905,0.3883355,505,1376,1789484,0.09912729689084124,disco
365,disco.00065.wav,129.19921875,0.39284146,0.045730192,0.18529183,0.1704858,4432.6875,8.794718,171.99515,-286.79538,5.596819,0.010751363,0.47089672,1750,3222,4856908,0.12576154050112023,disco
366,disco.00066.wav,135.99917763157896,0.29988042,0.015074986,0.16955869,0.17010368,1455.7144,6.498708,174.05917,-307.88675,3.1575673,0.0070643243,0.4507588,2535,3065,3110534,0.13594836026935117,disco
367,disco.00067.wav,99.38401442307692,0.18539272,0.021355586,0.09131899,0.09052322,489.9449,1.8615426,154.56277,-278.04565,-1.3945283,0.0050815153,0.3649281,1981,3217,1157581,0.18014474660342353,disco
368,disco.00068.wav,107.666015625,0.23825465,0.02764858,0.10675535,0.09538811,842.419,2.6425505,154.47195,-266.67307,-0.02291999,0.0054984717,0.41615787,1452,3040,1973327,0.16100713276145126,disco
369,disco.00069.wav,107.666015625,0.24780223,0.042761076,0.11154942,0.10369604,820.4395,3.0342548,154.78458,-235.9719,0.9638711,0.0076483535,0.38936836,1927,2902,2056306,0.19711967643491787,disco
370,disco.00070.wav,107.666015625,0.22416344,0.03451642,0.11097853,0.106575675,724.5428,2.8217154,160.65092,-211.91177,1.5797204,0.023576304,0.4555278,1964,3390,1920229,0.15022883305528012,disco
371,disco.00071.wav,112.34714673913044,0.21441978,0.029721972,0.09810153,0.093519576,822.01575,2.2972827,125.128784,-227.0243,0.39477217,0.0035689683,0.4355713,2313,2892,2036622,0.16119930589076403,disco
372,disco.00072.wav,135.99917763157896,0.22130127,0.007390521,0.08449229,0.08109008,601.4567,1.6319035,124.134254,-344.0774,-2.3875258,0.0058077923,0.43429318,1372,3398,1641775,0.12816914380968245,disco
373,disco.00073.wav,112.34714673913044,0.23560509,0.007464401,0.095505424,0.08794701,723.77136,2.1461701,133.60448,-365.9149,-1.0657312,0.010581385,0.44633502,2332,2958,1655409,0.1386373590903785,disco
374,disco.00074.wav,112.34714673913044,0.3670786,0.051647663,0.17759283,0.17072657,2133.624,7.2729616,133.3634,-160.38168,0.29455033,0.0021954596,0.40280697,1539,3070,2923843,0.15548707680571988,disco
375,disco.00075.wav,135.99917763157896,0.21201117,0.033107437,0.110883966,0.10313271,563.2666,2.8525224,130.09795,-283.023,1.8069775,0.0095073385,0.42920202,2117,3358,2296798,0.17916148332921655,disco
376,disco.00076.wav,129.19921875,0.2785623,0.01863773,0.12421887,0.11567575,706.052,3.828238,171.73914,-326.06232,-3.1550798,0.0030106325,0.35318205,1296,3079,1948880,0.17195920529215084,disco
